860.00, 1.492456e-01
861.00, 1.466000e-01
862.00, 1.440030e-01
863.00, 1.414553e-01
864.00, 1.389529e-01
865.00, 1.364862e-01
866.00, 1.340449e-01
867.00, 1.316219e-01
868.00, 1.292185e-01
869.00, 1.268497e-01
870.00, 1.245399e-01
871.00, 1.223046e-01
872.00, 1.201318e-01
873.00, 1.179806e-01
874.00, 1.158048e-01
875.00, 1.135866e-01
876.00, 1.113535e-01
877.00, 1.091634e-01
878.00, 1.070692e-01
879.00, 1.050885e-01
880.00, 1.031958e-01
881.00, 1.013437e-01
