395.00, 1.043449e-01
396.00, 1.172324e-01
397.00, 1.303118e-01
398.00, 1.437824e-01
399.00, 1.577967e-01
400.00, 1.724425e-01
401.00, 1.877673e-01
402.00, 2.037986e-01
403.00, 2.205433e-01
404.00, 2.379888e-01
405.00, 2.561229e-01
406.00, 2.749482e-01
407.00, 2.944685e-01
408.00, 3.146562e-01
409.00, 3.354350e-01
410.00, 3.567041e-01
411.00, 3.783719e-01
412.00, 4.003551e-01
413.00, 4.225678e-01
414.00, 4.449396e-01
415.00, 4.674288e-01
416.00, 4.900037e-01
417.00, 5.126249e-01
418.00, 5.352407e-01
419.00, 5.577848e-01
420.00, 5.801881e-01
421.00, 6.024043e-01
422.00, 6.244063e-01
423.00, 6.461489e-01
424.00, 6.675507e-01
425.00, 6.885243e-01
426.00, 7.090114e-01
427.00, 7.289792e-01
428.00, 7.483854e-01
429.00, 7.671764e-01
430.00, 7.853333e-01
431.00, 8.028948e-01
432.00, 8.199135e-01
433.00, 8.363919e-01
434.00, 8.522686e-01
435.00, 8.674543e-01
436.00, 8.818578e-01
437.00, 8.953877e-01
438.00, 9.079808e-01
439.00, 9.196488e-01
440.00, 9.304657e-01
441.00, 9.404850e-01
442.00, 9.496923e-01
443.00, 9.580437e-01
444.00, 9.655261e-01
445.00, 9.721625e-01
446.00, 9.779815e-01
447.00, 9.830072e-01
448.00, 9.872678e-01
449.00, 9.908004e-01
450.00, 9.936498e-01
451.00, 9.958560e-01
452.00, 9.974322e-01
453.00, 9.983656e-01
454.00, 9.986398e-01
455.00, 9.982419e-01
456.00, 9.971602e-01
457.00, 9.953983e-01
458.00, 9.929774e-01
459.00, 9.899063e-01
460.00, 9.861629e-01
461.00, 9.817181e-01
462.00, 9.765754e-01
463.00, 9.707891e-01
464.00, 9.644553e-01
465.00, 9.576855e-01
466.00, 9.505608e-01
467.00, 9.431059e-01
468.00, 9.353152e-01
469.00, 9.271859e-01
470.00, 9.187176e-01
471.00, 9.099061e-01
472.00, 9.007483e-01
473.00, 8.912481e-01
474.00, 8.814215e-01
475.00, 8.713007e-01
476.00, 8.609299e-01
477.00, 8.503469e-01
478.00, 8.395682e-01
479.00, 8.285998e-01
480.00, 8.174595e-01
481.00, 8.061805e-01
482.00, 7.947898e-01
483.00, 7.832937e-01
484.00, 7.716891e-01
485.00, 7.599892e-01
486.00, 7.482387e-01
487.00, 7.364938e-01
488.00, 7.247840e-01
489.00, 7.131048e-01
490.00, 7.014439e-01
491.00, 6.897966e-01
492.00, 6.781532e-01
493.00, 6.664981e-01
494.00, 6.548333e-01
495.00, 6.431910e-01
496.00, 6.316061e-01
497.00, 6.200789e-01
498.00, 6.085865e-01
499.00, 5.971305e-01
500.00, 5.857387e-01
501.00, 5.744198e-01
502.00, 5.631575e-01
503.00, 5.519425e-01
504.00, 5.407884e-01
505.00, 5.297285e-01
506.00, 5.188040e-01
507.00, 5.080431e-01
508.00, 4.974499e-01
509.00, 4.870112e-01
510.00, 4.767117e-01
511.00, 4.665368e-01
512.00, 4.564664e-01
513.00, 4.464796e-01
514.00, 4.365720e-01
515.00, 4.267623e-01
516.00, 4.170835e-01
517.00, 4.075686e-01
518.00, 3.982406e-01
519.00, 3.891123e-01
520.00, 3.801922e-01
521.00, 3.714832e-01
522.00, 3.629696e-01
523.00, 3.546065e-01
524.00, 3.463337e-01
525.00, 3.381077e-01
526.00, 3.299288e-01
527.00, 3.218348e-01
528.00, 3.138632e-01
529.00, 3.060266e-01
530.00, 2.983293e-01
531.00, 2.907939e-01
532.00, 2.834594e-01
533.00, 2.763640e-01
534.00, 2.695304e-01
535.00, 2.629506e-01
536.00, 2.565821e-01
537.00, 2.503618e-01
538.00, 2.442241e-01
539.00, 2.381260e-01
540.00, 2.320649e-01
541.00, 2.260677e-01
542.00, 2.201727e-01
543.00, 2.144244e-01
544.00, 2.088611e-01
545.00, 2.034926e-01
546.00, 1.982961e-01
547.00, 1.932296e-01
548.00, 1.882493e-01
549.00, 1.833216e-01
550.00, 1.784311e-01
551.00, 1.735911e-01
552.00, 1.688421e-01
553.00, 1.642274e-01
554.00, 1.597747e-01
555.00, 1.555033e-01
556.00, 1.514304e-01
557.00, 1.475549e-01
558.00, 1.438413e-01
559.00, 1.402384e-01
560.00, 1.367078e-01
561.00, 1.332273e-01
562.00, 1.297887e-01
563.00, 1.264066e-01
564.00, 1.231078e-01
565.00, 1.199028e-01
566.00, 1.167789e-01
567.00, 1.137129e-01
568.00, 1.106819e-01
569.00, 1.076706e-01
570.00, 1.046724e-01
571.00, 1.016820e-01
