485.00, 1.053651e-01
486.00, 1.176959e-01
487.00, 1.302296e-01
488.00, 1.431911e-01
489.00, 1.567740e-01
490.00, 1.711071e-01
491.00, 1.862552e-01
492.00, 2.022384e-01
493.00, 2.190539e-01
494.00, 2.366918e-01
495.00, 2.551440e-01
496.00, 2.744089e-01
497.00, 2.944923e-01
498.00, 3.154026e-01
499.00, 3.371434e-01
500.00, 3.597036e-01
501.00, 3.830438e-01
502.00, 4.070869e-01
503.00, 4.317165e-01
504.00, 4.567896e-01
505.00, 4.821582e-01
506.00, 5.076888e-01
507.00, 5.332754e-01
508.00, 5.588450e-01
509.00, 5.843572e-01
510.00, 6.097936e-01
511.00, 6.351315e-01
512.00, 6.603094e-01
513.00, 6.852062e-01
514.00, 7.096508e-01
515.00, 7.334615e-01
516.00, 7.564864e-01
517.00, 7.786243e-01
518.00, 7.998195e-01
519.00, 8.200423e-01
520.00, 8.392655e-01
521.00, 8.574489e-01
522.00, 8.745421e-01
523.00, 8.905061e-01
524.00, 9.053395e-01
525.00, 9.190840e-01
526.00, 9.318023e-01
527.00, 9.435397e-01
528.00, 9.542915e-01
529.00, 9.639936e-01
530.00, 9.725418e-01
531.00, 9.798337e-01
532.00, 9.858163e-01
533.00, 9.905173e-01
534.00, 9.940468e-01
535.00, 9.965662e-01
536.00, 9.982328e-01
537.00, 9.991420e-01
538.00, 9.993025e-01
539.00, 9.986607e-01
540.00, 9.971634e-01
541.00, 9.948162e-01
542.00, 9.917042e-01
543.00, 9.879669e-01
544.00, 9.837494e-01
545.00, 9.791579e-01
546.00, 9.742444e-01
547.00, 9.690253e-01
548.00, 9.635145e-01
549.00, 9.577432e-01
550.00, 9.517452e-01
551.00, 9.455212e-01
552.00, 9.390092e-01
553.00, 9.321006e-01
554.00, 9.247054e-01
555.00, 9.168272e-01
556.00, 9.085845e-01
557.00, 9.001571e-01
558.00, 8.917031e-01
559.00, 8.833072e-01
560.00, 8.749821e-01
561.00, 8.666988e-01
562.00, 8.584181e-01
563.00, 8.501095e-01
564.00, 8.417630e-01
565.00, 8.333897e-01
566.00, 8.250082e-01
567.00, 8.166238e-01
568.00, 8.082181e-01
569.00, 7.997557e-01
570.00, 7.911951e-01
571.00, 7.824932e-01
572.00, 7.736102e-01
573.00, 7.645213e-01
574.00, 7.552315e-01
575.00, 7.457739e-01
576.00, 7.361950e-01
577.00, 7.265376e-01
578.00, 7.168331e-01
579.00, 7.071006e-01
580.00, 6.973452e-01
581.00, 6.875551e-01
582.00, 6.777022e-01
583.00, 6.677516e-01
584.00, 6.576754e-01
585.00, 6.474684e-01
586.00, 6.371612e-01
587.00, 6.268245e-01
588.00, 6.165567e-01
589.00, 6.064526e-01
590.00, 5.965672e-01
591.00, 5.868940e-01
592.00, 5.773702e-01
593.00, 5.679033e-01
594.00, 5.584035e-01
595.00, 5.488073e-01
596.00, 5.390873e-01
597.00, 5.292564e-01
598.00, 5.193690e-01
599.00, 5.095168e-01
600.00, 4.998133e-01
601.00, 4.903658e-01
602.00, 4.812438e-01
603.00, 4.724579e-01
604.00, 4.639631e-01
605.00, 4.556870e-01
606.00, 4.475645e-01
607.00, 4.395553e-01
608.00, 4.316395e-01
609.00, 4.238053e-01
610.00, 4.160459e-01
611.00, 4.083669e-01
612.00, 4.007924e-01
613.00, 3.933626e-01
614.00, 3.861199e-01
615.00, 3.790867e-01
616.00, 3.722475e-01
617.00, 3.655523e-01
618.00, 3.589442e-01
619.00, 3.523920e-01
620.00, 3.458999e-01
621.00, 3.394900e-01
622.00, 3.331785e-01
623.00, 3.269661e-01
624.00, 3.208473e-01
625.00, 3.148220e-01
626.00, 3.089015e-01
627.00, 3.031019e-01
628.00, 2.974317e-01
629.00, 2.918801e-01
630.00, 2.864176e-01
631.00, 2.810066e-01
632.00, 2.756153e-01
633.00, 2.702289e-01
634.00, 2.648560e-01
635.00, 2.595291e-01
636.00, 2.542965e-01
637.00, 2.492090e-01
638.00, 2.443066e-01
639.00, 2.396060e-01
640.00, 2.350855e-01
641.00, 2.306735e-01
642.00, 2.262610e-01
643.00, 2.217448e-01
644.00, 2.170807e-01
645.00, 2.123071e-01
646.00, 2.075236e-01
647.00, 2.028419e-01
648.00, 1.983458e-01
649.00, 1.940755e-01
650.00, 1.900332e-01
651.00, 1.861968e-01
652.00, 1.825333e-01
653.00, 1.790110e-01
654.00, 1.756036e-01
655.00, 1.722832e-01
656.00, 1.690088e-01
657.00, 1.657245e-01
658.00, 1.623777e-01
659.00, 1.589441e-01
660.00, 1.554440e-01
661.00, 1.519359e-01
662.00, 1.484917e-01
663.00, 1.451659e-01
664.00, 1.419742e-01
665.00, 1.388973e-01
666.00, 1.359052e-01
667.00, 1.329844e-01
668.00, 1.301453e-01
669.00, 1.274087e-01
670.00, 1.247821e-01
671.00, 1.222451e-01
672.00, 1.197541e-01
673.00, 1.172637e-01
674.00, 1.147502e-01
675.00, 1.122188e-01
676.00, 1.096929e-01
677.00, 1.071965e-01
678.00, 1.047410e-01
679.00, 1.023210e-01
680.00, 9.991995e-02
