306.00, 1.858639e-01,
306.05, 1.861544e-01,
306.10, 1.864423e-01,
306.15, 1.867277e-01,
306.20, 1.870107e-01,
306.25, 1.872912e-01,
306.30, 1.875694e-01,
306.35, 1.878454e-01,
306.40, 1.881191e-01,
306.45, 1.883907e-01,
306.50, 1.886601e-01,
306.55, 1.889276e-01,
306.60, 1.891930e-01,
306.65, 1.894565e-01,
306.70, 1.897181e-01,
306.75, 1.899779e-01,
306.80, 1.902360e-01,
306.85, 1.904923e-01,
306.90, 1.907470e-01,
306.95, 1.910001e-01,
307.00, 1.912516e-01,
307.05, 1.915016e-01,
307.10, 1.917501e-01,
307.15, 1.919969e-01,
307.20, 1.922419e-01,
307.25, 1.924853e-01,
307.30, 1.927267e-01,
307.35, 1.929662e-01,
307.40, 1.932038e-01,
307.45, 1.934392e-01,
307.50, 1.936726e-01,
307.55, 1.939037e-01,
307.60, 1.941326e-01,
307.65, 1.943592e-01,
307.70, 1.945834e-01,
307.75, 1.948051e-01,
307.80, 1.950243e-01,
307.85, 1.952409e-01,
307.90, 1.954549e-01,
307.95, 1.956662e-01,
308.00, 1.958747e-01,
308.05, 1.960804e-01,
308.10, 1.962836e-01,
308.15, 1.964844e-01,
308.20, 1.966831e-01,
308.25, 1.968799e-01,
308.30, 1.970751e-01,
308.35, 1.972688e-01,
308.40, 1.974614e-01,
308.45, 1.976530e-01,
308.50, 1.978438e-01,
308.55, 1.980341e-01,
308.60, 1.982242e-01,
308.65, 1.984141e-01,
308.70, 1.986041e-01,
308.75, 1.987945e-01,
308.80, 1.989854e-01,
308.85, 1.991771e-01,
308.90, 1.993698e-01,
308.95, 1.995636e-01,
309.00, 1.997587e-01,
309.05, 1.999555e-01,
309.10, 2.001540e-01,
309.15, 2.003546e-01,
309.20, 2.005573e-01,
309.25, 2.007625e-01,
309.30, 2.009704e-01,
309.35, 2.011810e-01,
309.40, 2.013948e-01,
309.45, 2.016118e-01,
309.50, 2.018322e-01,
309.55, 2.020564e-01,
309.60, 2.022843e-01,
309.65, 2.025164e-01,
309.70, 2.027526e-01,
309.75, 2.029934e-01,
309.80, 2.032387e-01,
309.85, 2.034889e-01,
309.90, 2.037441e-01,
309.95, 2.040045e-01,
310.00, 2.042702e-01,
310.05, 2.045415e-01,
310.10, 2.048185e-01,
310.15, 2.051011e-01,
310.20, 2.053894e-01,
310.25, 2.056836e-01,
310.30, 2.059836e-01,
310.35, 2.062895e-01,
310.40, 2.066014e-01,
310.45, 2.069194e-01,
310.50, 2.072434e-01,
310.55, 2.075736e-01,
310.60, 2.079101e-01,
310.65, 2.082527e-01,
310.70, 2.086017e-01,
310.75, 2.089571e-01,
310.80, 2.093188e-01,
310.85, 2.096871e-01,
310.90, 2.100619e-01,
310.95, 2.104432e-01,
311.00, 2.108312e-01,
311.05, 2.112258e-01,
311.10, 2.116266e-01,
311.15, 2.120335e-01,
311.20, 2.124459e-01,
311.25, 2.128635e-01,
311.30, 2.132860e-01,
311.35, 2.137130e-01,
311.40, 2.141441e-01,
311.45, 2.145791e-01,
311.50, 2.150175e-01,
311.55, 2.154591e-01,
311.60, 2.159034e-01,
311.65, 2.163502e-01,
311.70, 2.167991e-01,
311.75, 2.172498e-01,
311.80, 2.177020e-01,
311.85, 2.181553e-01,
311.90, 2.186094e-01,
311.95, 2.190640e-01,
312.00, 2.195188e-01,
312.05, 2.199735e-01,
312.10, 2.204276e-01,
312.15, 2.208806e-01,
312.20, 2.213321e-01,
312.25, 2.217816e-01,
312.30, 2.222288e-01,
312.35, 2.226731e-01,
312.40, 2.231141e-01,
312.45, 2.235514e-01,
312.50, 2.239845e-01,
312.55, 2.244131e-01,
312.60, 2.248367e-01,
312.65, 2.252548e-01,
312.70, 2.256671e-01,
312.75, 2.260731e-01,
312.80, 2.264725e-01,
312.85, 2.268649e-01,
312.90, 2.272497e-01,
312.95, 2.276267e-01,
313.00, 2.279955e-01,
313.05, 2.283557e-01,
313.10, 2.287076e-01,
313.15, 2.290513e-01,
313.20, 2.293872e-01,
313.25, 2.297154e-01,
313.30, 2.300363e-01,
313.35, 2.303501e-01,
313.40, 2.306570e-01,
313.45, 2.309573e-01,
313.50, 2.312513e-01,
313.55, 2.315391e-01,
313.60, 2.318210e-01,
313.65, 2.320973e-01,
313.70, 2.323682e-01,
313.75, 2.326338e-01,
313.80, 2.328946e-01,
313.85, 2.331506e-01,
313.90, 2.334021e-01,
313.95, 2.336494e-01,
314.00, 2.338926e-01,
314.05, 2.341321e-01,
314.10, 2.343685e-01,
314.15, 2.346024e-01,
314.20, 2.348347e-01,
314.25, 2.350658e-01,
314.30, 2.352966e-01,
314.35, 2.355277e-01,
314.40, 2.357598e-01,
314.45, 2.359935e-01,
314.50, 2.362294e-01,
314.55, 2.364683e-01,
314.60, 2.367107e-01,
314.65, 2.369574e-01,
314.70, 2.372088e-01,
314.75, 2.374658e-01,
314.80, 2.377288e-01,
314.85, 2.379984e-01,
314.90, 2.382754e-01,
314.95, 2.385603e-01,
315.00, 2.388536e-01,
315.05, 2.391558e-01,
315.10, 2.394662e-01,
315.15, 2.397840e-01,
315.20, 2.401082e-01,
315.25, 2.404380e-01,
315.30, 2.407726e-01,
315.35, 2.411111e-01,
315.40, 2.414527e-01,
315.45, 2.417966e-01,
315.50, 2.421419e-01,
315.55, 2.424878e-01,
315.60, 2.428336e-01,
315.65, 2.431784e-01,
315.70, 2.435214e-01,
315.75, 2.438619e-01,
315.80, 2.441991e-01,
315.85, 2.445321e-01,
315.90, 2.448603e-01,
315.95, 2.451829e-01,
316.00, 2.454991e-01,
316.05, 2.458084e-01,
316.10, 2.461106e-01,
316.15, 2.464060e-01,
316.20, 2.466945e-01,
316.25, 2.469765e-01,
316.30, 2.472518e-01,
316.35, 2.475207e-01,
316.40, 2.477832e-01,
316.45, 2.480396e-01,
316.50, 2.482897e-01,
316.55, 2.485339e-01,
316.60, 2.487721e-01,
316.65, 2.490046e-01,
316.70, 2.492313e-01,
316.75, 2.494524e-01,
316.80, 2.496679e-01,
316.85, 2.498781e-01,
316.90, 2.500830e-01,
316.95, 2.502826e-01,
317.00, 2.504771e-01,
317.05, 2.506667e-01,
317.10, 2.508519e-01,
317.15, 2.510333e-01,
317.20, 2.512115e-01,
317.25, 2.513871e-01,
317.30, 2.515608e-01,
317.35, 2.517329e-01,
317.40, 2.519043e-01,
317.45, 2.520754e-01,
317.50, 2.522468e-01,
317.55, 2.524191e-01,
317.60, 2.525928e-01,
317.65, 2.527686e-01,
317.70, 2.529469e-01,
317.75, 2.531283e-01,
317.80, 2.533133e-01,
317.85, 2.535026e-01,
317.90, 2.536965e-01,
317.95, 2.538957e-01,
318.00, 2.541007e-01,
318.05, 2.543119e-01,
318.10, 2.545294e-01,
318.15, 2.547530e-01,
318.20, 2.549829e-01,
318.25, 2.552190e-01,
318.30, 2.554612e-01,
318.35, 2.557095e-01,
318.40, 2.559640e-01,
318.45, 2.562244e-01,
318.50, 2.564910e-01,
318.55, 2.567635e-01,
318.60, 2.570420e-01,
318.65, 2.573264e-01,
318.70, 2.576168e-01,
318.75, 2.579130e-01,
318.80, 2.582152e-01,
318.85, 2.585231e-01,
318.90, 2.588369e-01,
318.95, 2.591564e-01,
319.00, 2.594817e-01,
319.05, 2.598127e-01,
319.10, 2.601490e-01,
319.15, 2.604903e-01,
319.20, 2.608363e-01,
319.25, 2.611865e-01,
319.30, 2.615406e-01,
319.35, 2.618983e-01,
319.40, 2.622592e-01,
319.45, 2.626229e-01,
319.50, 2.629892e-01,
319.55, 2.633577e-01,
319.60, 2.637280e-01,
319.65, 2.640998e-01,
319.70, 2.644727e-01,
319.75, 2.648466e-01,
319.80, 2.652209e-01,
319.85, 2.655954e-01,
319.90, 2.659697e-01,
319.95, 2.663436e-01,
320.00, 2.667167e-01,
320.05, 2.670888e-01,
320.10, 2.674596e-01,
320.15, 2.678289e-01,
320.20, 2.681966e-01,
320.25, 2.685624e-01,
320.30, 2.689263e-01,
320.35, 2.692879e-01,
320.40, 2.696472e-01,
320.45, 2.700040e-01,
320.50, 2.703581e-01,
320.55, 2.707093e-01,
320.60, 2.710574e-01,
320.65, 2.714023e-01,
320.70, 2.717439e-01,
320.75, 2.720819e-01,
320.80, 2.724161e-01,
320.85, 2.727465e-01,
320.90, 2.730729e-01,
320.95, 2.733950e-01,
321.00, 2.737128e-01,
321.05, 2.740261e-01,
321.10, 2.743351e-01,
321.15, 2.746400e-01,
321.20, 2.749411e-01,
321.25, 2.752384e-01,
321.30, 2.755322e-01,
321.35, 2.758228e-01,
321.40, 2.761103e-01,
321.45, 2.763949e-01,
321.50, 2.766768e-01,
321.55, 2.769562e-01,
321.60, 2.772334e-01,
321.65, 2.775084e-01,
321.70, 2.777815e-01,
321.75, 2.780529e-01,
321.80, 2.783228e-01,
321.85, 2.785913e-01,
321.90, 2.788586e-01,
321.95, 2.791250e-01,
322.00, 2.793906e-01,
322.05, 2.796555e-01,
322.10, 2.799203e-01,
322.15, 2.801852e-01,
322.20, 2.804506e-01,
322.25, 2.807169e-01,
322.30, 2.809846e-01,
322.35, 2.812538e-01,
322.40, 2.815251e-01,
322.45, 2.817987e-01,
322.50, 2.820751e-01,
322.55, 2.823546e-01,
322.60, 2.826376e-01,
322.65, 2.829243e-01,
322.70, 2.832152e-01,
322.75, 2.835106e-01,
322.80, 2.838109e-01,
322.85, 2.841163e-01,
322.90, 2.844272e-01,
322.95, 2.847440e-01,
323.00, 2.850670e-01,
323.05, 2.853963e-01,
323.10, 2.857317e-01,
323.15, 2.860726e-01,
323.20, 2.864184e-01,
323.25, 2.867688e-01,
323.30, 2.871232e-01,
323.35, 2.874812e-01,
323.40, 2.878422e-01,
323.45, 2.882057e-01,
323.50, 2.885714e-01,
323.55, 2.889387e-01,
323.60, 2.893072e-01,
323.65, 2.896763e-01,
323.70, 2.900457e-01,
323.75, 2.904149e-01,
323.80, 2.907834e-01,
323.85, 2.911508e-01,
323.90, 2.915166e-01,
323.95, 2.918805e-01,
324.00, 2.922419e-01,
324.05, 2.926005e-01,
324.10, 2.929563e-01,
324.15, 2.933096e-01,
324.20, 2.936603e-01,
324.25, 2.940086e-01,
324.30, 2.943547e-01,
324.35, 2.946987e-01,
324.40, 2.950406e-01,
324.45, 2.953807e-01,
324.50, 2.957189e-01,
324.55, 2.960556e-01,
324.60, 2.963906e-01,
324.65, 2.967242e-01,
324.70, 2.970566e-01,
324.75, 2.973877e-01,
324.80, 2.977177e-01,
324.85, 2.980467e-01,
324.90, 2.983749e-01,
324.95, 2.987023e-01,
325.00, 2.990291e-01,
325.05, 2.993554e-01,
325.10, 2.996817e-01,
325.15, 3.000086e-01,
325.20, 3.003365e-01,
325.25, 3.006660e-01,
325.30, 3.009976e-01,
325.35, 3.013319e-01,
325.40, 3.016694e-01,
325.45, 3.020105e-01,
325.50, 3.023558e-01,
325.55, 3.027058e-01,
325.60, 3.030610e-01,
325.65, 3.034219e-01,
325.70, 3.037889e-01,
325.75, 3.041626e-01,
325.80, 3.045435e-01,
325.85, 3.049320e-01,
325.90, 3.053285e-01,
325.95, 3.057337e-01,
326.00, 3.061479e-01,
326.05, 3.065714e-01,
326.10, 3.070040e-01,
326.15, 3.074451e-01,
326.20, 3.078944e-01,
326.25, 3.083514e-01,
326.30, 3.088157e-01,
326.35, 3.092867e-01,
326.40, 3.097642e-01,
326.45, 3.102475e-01,
326.50, 3.107364e-01,
326.55, 3.112304e-01,
326.60, 3.117290e-01,
326.65, 3.122318e-01,
326.70, 3.127385e-01,
326.75, 3.132486e-01,
326.80, 3.137617e-01,
326.85, 3.142774e-01,
326.90, 3.147953e-01,
326.95, 3.153150e-01,
327.00, 3.158360e-01,
327.05, 3.163581e-01,
327.10, 3.168809e-01,
327.15, 3.174043e-01,
327.20, 3.179280e-01,
327.25, 3.184517e-01,
327.30, 3.189752e-01,
327.35, 3.194984e-01,
327.40, 3.200209e-01,
327.45, 3.205426e-01,
327.50, 3.210633e-01,
327.55, 3.215826e-01,
327.60, 3.221005e-01,
327.65, 3.226166e-01,
327.70, 3.231308e-01,
327.75, 3.236428e-01,
327.80, 3.241525e-01,
327.85, 3.246596e-01,
327.90, 3.251639e-01,
327.95, 3.256653e-01,
328.00, 3.261635e-01,
328.05, 3.266583e-01,
328.10, 3.271496e-01,
328.15, 3.276375e-01,
328.20, 3.281217e-01,
328.25, 3.286024e-01,
328.30, 3.290793e-01,
328.35, 3.295526e-01,
328.40, 3.300220e-01,
328.45, 3.304876e-01,
328.50, 3.309493e-01,
328.55, 3.314070e-01,
328.60, 3.318607e-01,
328.65, 3.323103e-01,
328.70, 3.327558e-01,
328.75, 3.331972e-01,
328.80, 3.336343e-01,
328.85, 3.340671e-01,
328.90, 3.344956e-01,
328.95, 3.349198e-01,
329.00, 3.353394e-01,
329.05, 3.357547e-01,
329.10, 3.361655e-01,
329.15, 3.365719e-01,
329.20, 3.369740e-01,
329.25, 3.373718e-01,
329.30, 3.377653e-01,
329.35, 3.381547e-01,
329.40, 3.385400e-01,
329.45, 3.389211e-01,
329.50, 3.392982e-01,
329.55, 3.396714e-01,
329.60, 3.400405e-01,
329.65, 3.404058e-01,
329.70, 3.407673e-01,
329.75, 3.411249e-01,
329.80, 3.414787e-01,
329.85, 3.418289e-01,
329.90, 3.421754e-01,
329.95, 3.425182e-01,
330.00, 3.428575e-01,
330.05, 3.431933e-01,
330.10, 3.435261e-01,
330.15, 3.438563e-01,
330.20, 3.441845e-01,
330.25, 3.445110e-01,
330.30, 3.448365e-01,
330.35, 3.451613e-01,
330.40, 3.454859e-01,
330.45, 3.458109e-01,
330.50, 3.461366e-01,
330.55, 3.464635e-01,
330.60, 3.467921e-01,
330.65, 3.471228e-01,
330.70, 3.474561e-01,
330.75, 3.477924e-01,
330.80, 3.481322e-01,
330.85, 3.484759e-01,
330.90, 3.488239e-01,
330.95, 3.491767e-01,
331.00, 3.495347e-01,
331.05, 3.498982e-01,
331.10, 3.502670e-01,
331.15, 3.506409e-01,
331.20, 3.510196e-01,
331.25, 3.514029e-01,
331.30, 3.517905e-01,
331.35, 3.521820e-01,
331.40, 3.525774e-01,
331.45, 3.529763e-01,
331.50, 3.533784e-01,
331.55, 3.537835e-01,
331.60, 3.541914e-01,
331.65, 3.546017e-01,
331.70, 3.550144e-01,
331.75, 3.554290e-01,
331.80, 3.558454e-01,
331.85, 3.562633e-01,
331.90, 3.566826e-01,
331.95, 3.571028e-01,
332.00, 3.575239e-01,
332.05, 3.579456e-01,
332.10, 3.583680e-01,
332.15, 3.587913e-01,
332.20, 3.592156e-01,
332.25, 3.596411e-01,
332.30, 3.600679e-01,
332.35, 3.604961e-01,
332.40, 3.609258e-01,
332.45, 3.613573e-01,
332.50, 3.617907e-01,
332.55, 3.622260e-01,
332.60, 3.626634e-01,
332.65, 3.631032e-01,
332.70, 3.635453e-01,
332.75, 3.639899e-01,
332.80, 3.644371e-01,
332.85, 3.648872e-01,
332.90, 3.653402e-01,
332.95, 3.657962e-01,
333.00, 3.662554e-01,
333.05, 3.667178e-01,
333.10, 3.671831e-01,
333.15, 3.676509e-01,
333.20, 3.681210e-01,
333.25, 3.685929e-01,
333.30, 3.690663e-01,
333.35, 3.695408e-01,
333.40, 3.700162e-01,
333.45, 3.704919e-01,
333.50, 3.709677e-01,
333.55, 3.714433e-01,
333.60, 3.719183e-01,
333.65, 3.723923e-01,
333.70, 3.728651e-01,
333.75, 3.733363e-01,
333.80, 3.738055e-01,
333.85, 3.742725e-01,
333.90, 3.747369e-01,
333.95, 3.751983e-01,
334.00, 3.756566e-01,
334.05, 3.761114e-01,
334.10, 3.765626e-01,
334.15, 3.770104e-01,
334.20, 3.774547e-01,
334.25, 3.778955e-01,
334.30, 3.783330e-01,
334.35, 3.787671e-01,
334.40, 3.791979e-01,
334.45, 3.796253e-01,
334.50, 3.800495e-01,
334.55, 3.804704e-01,
334.60, 3.808881e-01,
334.65, 3.813026e-01,
334.70, 3.817139e-01,
334.75, 3.821220e-01,
334.80, 3.825271e-01,
334.85, 3.829290e-01,
334.90, 3.833279e-01,
334.95, 3.837237e-01,
335.00, 3.841166e-01,
335.05, 3.845064e-01,
335.10, 3.848932e-01,
335.15, 3.852770e-01,
335.20, 3.856578e-01,
335.25, 3.860354e-01,
335.30, 3.864100e-01,
335.35, 3.867815e-01,
335.40, 3.871498e-01,
335.45, 3.875149e-01,
335.50, 3.878769e-01,
335.55, 3.882356e-01,
335.60, 3.885911e-01,
335.65, 3.889434e-01,
335.70, 3.892924e-01,
335.75, 3.896381e-01,
335.80, 3.899805e-01,
335.85, 3.903195e-01,
335.90, 3.906552e-01,
335.95, 3.909875e-01,
336.00, 3.913165e-01,
336.05, 3.916421e-01,
336.10, 3.919645e-01,
336.15, 3.922840e-01,
336.20, 3.926009e-01,
336.25, 3.929153e-01,
336.30, 3.932277e-01,
336.35, 3.935381e-01,
336.40, 3.938468e-01,
336.45, 3.941542e-01,
336.50, 3.944603e-01,
336.55, 3.947655e-01,
336.60, 3.950701e-01,
336.65, 3.953741e-01,
336.70, 3.956779e-01,
336.75, 3.959818e-01,
336.80, 3.962858e-01,
336.85, 3.965904e-01,
336.90, 3.968956e-01,
336.95, 3.972017e-01,
337.00, 3.975090e-01,
337.05, 3.978176e-01,
337.10, 3.981280e-01,
337.15, 3.984403e-01,
337.20, 3.987551e-01,
337.25, 3.990725e-01,
337.30, 3.993930e-01,
337.35, 3.997169e-01,
337.40, 4.000444e-01,
337.45, 4.003759e-01,
337.50, 4.007117e-01,
337.55, 4.010522e-01,
337.60, 4.013976e-01,
337.65, 4.017483e-01,
337.70, 4.021046e-01,
337.75, 4.024667e-01,
337.80, 4.028351e-01,
337.85, 4.032099e-01,
337.90, 4.035915e-01,
337.95, 4.039802e-01,
338.00, 4.043762e-01,
338.05, 4.047799e-01,
338.10, 4.051912e-01,
338.15, 4.056100e-01,
338.20, 4.060362e-01,
338.25, 4.064699e-01,
338.30, 4.069109e-01,
338.35, 4.073591e-01,
338.40, 4.078145e-01,
338.45, 4.082770e-01,
338.50, 4.087466e-01,
338.55, 4.092231e-01,
338.60, 4.097065e-01,
338.65, 4.101968e-01,
338.70, 4.106939e-01,
338.75, 4.111976e-01,
338.80, 4.117080e-01,
338.85, 4.122250e-01,
338.90, 4.127485e-01,
338.95, 4.132784e-01,
339.00, 4.138147e-01,
339.05, 4.143573e-01,
339.10, 4.149059e-01,
339.15, 4.154601e-01,
339.20, 4.160198e-01,
339.25, 4.165844e-01,
339.30, 4.171539e-01,
339.35, 4.177278e-01,
339.40, 4.183058e-01,
339.45, 4.188876e-01,
339.50, 4.194730e-01,
339.55, 4.200616e-01,
339.60, 4.206532e-01,
339.65, 4.212474e-01,
339.70, 4.218439e-01,
339.75, 4.224426e-01,
339.80, 4.230430e-01,
339.85, 4.236449e-01,
339.90, 4.242480e-01,
339.95, 4.248520e-01,
340.00, 4.254567e-01,
340.05, 4.260617e-01,
340.10, 4.266669e-01,
340.15, 4.272719e-01,
340.20, 4.278765e-01,
340.25, 4.284805e-01,
340.30, 4.290835e-01,
340.35, 4.296855e-01,
340.40, 4.302860e-01,
340.45, 4.308850e-01,
340.50, 4.314820e-01,
340.55, 4.320769e-01,
340.60, 4.326695e-01,
340.65, 4.332595e-01,
340.70, 4.338467e-01,
340.75, 4.344308e-01,
340.80, 4.350116e-01,
340.85, 4.355889e-01,
340.90, 4.361625e-01,
340.95, 4.367321e-01,
341.00, 4.372974e-01,
341.05, 4.378585e-01,
341.10, 4.384155e-01,
341.15, 4.389686e-01,
341.20, 4.395182e-01,
341.25, 4.400646e-01,
341.30, 4.406080e-01,
341.35, 4.411488e-01,
341.40, 4.416873e-01,
341.45, 4.422237e-01,
341.50, 4.427583e-01,
341.55, 4.432915e-01,
341.60, 4.438234e-01,
341.65, 4.443544e-01,
341.70, 4.448847e-01,
341.75, 4.454146e-01,
341.80, 4.459445e-01,
341.85, 4.464745e-01,
341.90, 4.470049e-01,
341.95, 4.475360e-01,
342.00, 4.480681e-01,
342.05, 4.486013e-01,
342.10, 4.491352e-01,
342.15, 4.496691e-01,
342.20, 4.502026e-01,
342.25, 4.507352e-01,
342.30, 4.512661e-01,
342.35, 4.517950e-01,
342.40, 4.523213e-01,
342.45, 4.528444e-01,
342.50, 4.533638e-01,
342.55, 4.538789e-01,
342.60, 4.543894e-01,
342.65, 4.548946e-01,
342.70, 4.553940e-01,
342.75, 4.558871e-01,
342.80, 4.563734e-01,
342.85, 4.568524e-01,
342.90, 4.573236e-01,
342.95, 4.577865e-01,
343.00, 4.582406e-01,
343.05, 4.586856e-01,
343.10, 4.591218e-01,
343.15, 4.595496e-01,
343.20, 4.599694e-01,
343.25, 4.603817e-01,
343.30, 4.607869e-01,
343.35, 4.611855e-01,
343.40, 4.615779e-01,
343.45, 4.619644e-01,
343.50, 4.623456e-01,
343.55, 4.627219e-01,
343.60, 4.630936e-01,
343.65, 4.634612e-01,
343.70, 4.638252e-01,
343.75, 4.641858e-01,
343.80, 4.645435e-01,
343.85, 4.648987e-01,
343.90, 4.652518e-01,
343.95, 4.656033e-01,
344.00, 4.659534e-01,
344.05, 4.663027e-01,
344.10, 4.666516e-01,
344.15, 4.670006e-01,
344.20, 4.673504e-01,
344.25, 4.677013e-01,
344.30, 4.680541e-01,
344.35, 4.684090e-01,
344.40, 4.687667e-01,
344.45, 4.691278e-01,
344.50, 4.694926e-01,
344.55, 4.698617e-01,
344.60, 4.702355e-01,
344.65, 4.706147e-01,
344.70, 4.709997e-01,
344.75, 4.713909e-01,
344.80, 4.717889e-01,
344.85, 4.721941e-01,
344.90, 4.726070e-01,
344.95, 4.730281e-01,
345.00, 4.734579e-01,
345.05, 4.738967e-01,
345.10, 4.743443e-01,
345.15, 4.748004e-01,
345.20, 4.752648e-01,
345.25, 4.757372e-01,
345.30, 4.762173e-01,
345.35, 4.767048e-01,
345.40, 4.771994e-01,
345.45, 4.777009e-01,
345.50, 4.782089e-01,
345.55, 4.787232e-01,
345.60, 4.792436e-01,
345.65, 4.797697e-01,
345.70, 4.803013e-01,
345.75, 4.808381e-01,
345.80, 4.813799e-01,
345.85, 4.819264e-01,
345.90, 4.824773e-01,
345.95, 4.830323e-01,
346.00, 4.835913e-01,
346.05, 4.841539e-01,
346.10, 4.847199e-01,
346.15, 4.852890e-01,
346.20, 4.858608e-01,
346.25, 4.864351e-01,
346.30, 4.870117e-01,
346.35, 4.875901e-01,
346.40, 4.881702e-01,
346.45, 4.887517e-01,
346.50, 4.893342e-01,
346.55, 4.899176e-01,
346.60, 4.905015e-01,
346.65, 4.910857e-01,
346.70, 4.916698e-01,
346.75, 4.922537e-01,
346.80, 4.928371e-01,
346.85, 4.934196e-01,
346.90, 4.940011e-01,
346.95, 4.945813e-01,
347.00, 4.951598e-01,
347.05, 4.957366e-01,
347.10, 4.963116e-01,
347.15, 4.968848e-01,
347.20, 4.974563e-01,
347.25, 4.980261e-01,
347.30, 4.985942e-01,
347.35, 4.991607e-01,
347.40, 4.997256e-01,
347.45, 5.002890e-01,
347.50, 5.008508e-01,
347.55, 5.014112e-01,
347.60, 5.019701e-01,
347.65, 5.025277e-01,
347.70, 5.030838e-01,
347.75, 5.036386e-01,
347.80, 5.041921e-01,
347.85, 5.047443e-01,
347.90, 5.052953e-01,
347.95, 5.058450e-01,
348.00, 5.063936e-01,
348.05, 5.069411e-01,
348.10, 5.074872e-01,
348.15, 5.080321e-01,
348.20, 5.085754e-01,
348.25, 5.091172e-01,
348.30, 5.096573e-01,
348.35, 5.101956e-01,
348.40, 5.107320e-01,
348.45, 5.112664e-01,
348.50, 5.117988e-01,
348.55, 5.123289e-01,
348.60, 5.128567e-01,
348.65, 5.133821e-01,
348.70, 5.139051e-01,
348.75, 5.144254e-01,
348.80, 5.149430e-01,
348.85, 5.154578e-01,
348.90, 5.159697e-01,
348.95, 5.164786e-01,
349.00, 5.169845e-01,
349.05, 5.174872e-01,
349.10, 5.179868e-01,
349.15, 5.184837e-01,
349.20, 5.189778e-01,
349.25, 5.194694e-01,
349.30, 5.199587e-01,
349.35, 5.204457e-01,
349.40, 5.209307e-01,
349.45, 5.214139e-01,
349.50, 5.218953e-01,
349.55, 5.223751e-01,
349.60, 5.228536e-01,
349.65, 5.233308e-01,
349.70, 5.238069e-01,
349.75, 5.242820e-01,
349.80, 5.247564e-01,
349.85, 5.252301e-01,
349.90, 5.257033e-01,
349.95, 5.261762e-01,
